,device_id,device_name,usage_timeframe,location_latitude,location_longitude
442,442,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665827000,33.83555,35.49443
443,443,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665828000,33.83549,35.49447
444,444,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665829000,33.83542,35.49451
445,445,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665830000,33.83536,35.49455
446,446,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665831000,33.83529,35.49459
447,447,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665832000,33.83523,35.49464
448,448,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665833000,33.83517,35.49469
449,449,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665834000,33.83509,35.49476
450,450,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665835000,33.835,35.49484
451,451,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665836000,33.83492,35.49491
452,452,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665837000,33.83484,35.495
453,453,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665838000,33.83476,35.49508
454,454,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665839000,33.83469,35.49517
455,455,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665840000,33.83462,35.49525
456,456,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665841000,33.83461,35.49526
457,457,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665843000,33.83454,35.49536
458,458,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665844000,33.83448,35.49545
459,459,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665845000,33.83441,35.49555
460,460,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665846000,33.83435,35.49565
461,461,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665848000,33.83433,35.49569
462,462,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665849000,33.83429,35.49576
463,463,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665852000,33.83423,35.49586
464,464,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665853000,33.83404,35.49623
465,465,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665854000,33.83384,35.49661
466,466,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665855000,33.83383,35.49663
467,467,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665856000,33.8336,35.49707
468,468,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665857000,33.83345,35.49741
469,469,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665859000,33.83335,35.49765
470,470,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665860000,33.83333,35.49769
471,471,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665861000,33.83313,35.49825
472,472,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665862000,33.83288,35.49894
473,473,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665863000,33.83285,35.49904
474,474,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665864000,33.83283,35.49909
475,475,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665865000,33.83277,35.49923
476,476,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665866000,33.83277,35.49924
477,477,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665867000,33.83271,35.49938
478,478,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665868000,33.83264,35.49952
479,479,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665869000,33.83256,35.49966
480,480,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665870000,33.83249,35.49979
481,481,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665871000,33.83246,35.49983
482,482,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665872000,33.83235,35.5
483,483,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665873000,33.83223,35.50018
484,484,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665874000,33.83206,35.50037
485,485,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665875000,33.83187,35.50058
486,486,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665876000,33.8317,35.50075
487,487,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665877000,33.83157,35.50091
488,488,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665878000,33.83141,35.50111
489,489,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665879000,33.83138,35.50115
490,490,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665880000,33.83099,35.50173
491,491,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665881000,33.83096,35.50178
492,492,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665882000,33.83088,35.5019
493,493,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665883000,33.83025,35.50291
494,494,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665884000,33.83023,35.50294
495,495,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665885000,33.83012,35.50311
496,496,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665886000,33.83001,35.50328
497,497,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665887000,33.8299,35.50345
498,498,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665888000,33.8299,35.50346
499,499,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665889000,33.82989,35.50347
500,500,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665890000,33.82986,35.50351
501,501,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665891000,33.8296,35.50386
502,502,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665892000,33.82928,35.50421
503,503,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665893000,33.82912,35.50434
504,504,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665894000,33.82901,35.50444
505,505,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665895000,33.82854,35.50482
506,506,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665896000,33.82814,35.50511
507,507,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665897000,33.82783,35.50526
508,508,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665898000,33.82752,35.50534
509,509,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665899000,33.82748,35.50534
510,510,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665900000,33.82743,35.50534
511,511,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665901000,33.82739,35.50534
512,512,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665903000,33.82735,35.50533
513,513,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665904000,33.82731,35.50532
514,514,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665905000,33.82727,35.50532
515,515,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665906000,33.82722,35.50531
516,516,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665907000,33.82718,35.50529
517,517,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665908000,33.82714,35.50528
518,518,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665909000,33.82708,35.50526
519,519,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665911000,33.82703,35.50524
520,520,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665912000,33.82697,35.50521
521,521,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665913000,33.82692,35.50518
522,522,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665914000,33.82688,35.50516
523,523,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665915000,33.82683,35.50513
524,524,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665916000,33.82679,35.50511
525,525,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665917000,33.8267,35.50505
526,526,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665919000,33.82571,35.50431
527,527,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665920000,33.82538,35.50407
528,528,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665921000,33.82523,35.50395
529,529,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665924000,33.82492,35.50372
530,530,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665925000,33.82407,35.50309
531,531,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665926000,33.82291,35.50224
532,532,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665927000,33.82201,35.50154
533,533,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665928000,33.82185,35.50142
534,534,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665929000,33.8214,35.50107
535,535,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665930000,33.82123,35.50093
536,536,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665931000,33.8211,35.50083
537,537,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665932000,33.82034,35.50024
538,538,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665933000,33.81954,35.49962
539,539,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665934000,33.8193,35.49944
540,540,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665935000,33.81893,35.49916
541,541,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665936000,33.81847,35.49882
542,542,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665937000,33.81832,35.49871
543,543,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665939000,33.81801,35.49848
544,544,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665940000,33.818,35.49847
545,545,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665941000,33.81786,35.49836
546,546,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665942000,33.81771,35.49825
547,547,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665943000,33.81756,35.49813
548,548,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665944000,33.81695,35.49767
549,549,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665945000,33.8168,35.49755
550,550,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665947000,33.81664,35.49743
551,551,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665948000,33.81601,35.49695
552,552,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665949000,33.81514,35.49629
553,553,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665950000,33.815,35.49619
554,554,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665951000,33.81482,35.49605
555,555,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665952000,33.81366,35.49514
556,556,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665953000,33.81322,35.49484
557,557,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665954000,33.81283,35.49452
558,558,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665955000,33.81235,35.49414
559,559,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665956000,33.81195,35.49387
560,560,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665957000,33.81186,35.4938
561,561,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665958000,33.81162,35.49362
562,562,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665959000,33.8112,35.4933
563,563,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665960000,33.81101,35.49315
564,564,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665961000,33.81083,35.49301
565,565,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665962000,33.81057,35.4928
566,566,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665963000,33.81039,35.49266
567,567,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665964000,33.81019,35.49251
568,568,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665965000,33.8099,35.49229
569,569,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665966000,33.80975,35.49218
570,570,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665967000,33.80956,35.49203
571,571,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665968000,33.80932,35.49185
572,572,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665970000,33.80899,35.49158
573,573,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665971000,33.80855,35.49124
574,574,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665973000,33.80812,35.4909
575,575,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665974000,33.80797,35.49078
576,576,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665975000,33.80787,35.4907
577,577,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665976000,33.80773,35.49059
578,578,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665977000,33.80762,35.4905
579,579,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665978000,33.80749,35.4904
580,580,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665979000,33.80737,35.4903
581,581,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665980000,33.80707,35.49007
582,582,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665981000,33.80696,35.48998
583,583,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665982000,33.80671,35.48979
584,584,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665983000,33.80661,35.48971
585,585,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665984000,33.80646,35.4896
586,586,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665985000,33.80631,35.48948
587,587,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665986000,33.80616,35.48936
588,588,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665987000,33.80612,35.48933
589,589,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665988000,33.80601,35.48925
590,590,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665989000,33.8048,35.48831
591,591,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665990000,33.80453,35.48809
592,592,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665991000,33.80404,35.48772
593,593,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665992000,33.80389,35.4876
594,594,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665993000,33.80376,35.4875
595,595,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665994000,33.80374,35.48749
596,596,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665996000,33.80359,35.48737
597,597,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665997000,33.80344,35.48725
598,598,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665998000,33.80326,35.48711
599,599,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707665999000,33.80314,35.48701
600,600,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666000000,33.80296,35.48687
601,601,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666001000,33.80262,35.48662
602,602,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666004000,33.80238,35.48643
603,603,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666005000,33.80208,35.48619
604,604,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666006000,33.80193,35.48607
605,605,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666007000,33.80121,35.48551
606,606,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666008000,33.80118,35.48548
607,607,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666009000,33.80103,35.48536
608,608,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666010000,33.80088,35.48524
609,609,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666011000,33.80073,35.48512
610,610,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666012000,33.80062,35.48503
611,611,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666013000,33.80058,35.485
612,612,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666014000,33.79998,35.48453
613,613,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666015000,33.79967,35.48429
614,614,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666016000,33.79952,35.48418
615,615,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666017000,33.79942,35.4841
616,616,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666018000,33.79879,35.48359
617,617,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666019000,33.79808,35.48303
618,618,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666020000,33.79808,35.48303
619,619,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666021000,33.79805,35.48296
620,620,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666022000,33.79803,35.48293
621,621,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666023000,33.79799,35.48289
622,622,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666024000,33.79789,35.48281
623,623,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666026000,33.79778,35.48272
624,624,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666027000,33.79769,35.48265
625,625,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666028000,33.79763,35.48261
626,626,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666029000,33.79757,35.48257
627,627,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666030000,33.79747,35.48251
628,628,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666031000,33.7974,35.48247
629,629,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666032000,33.79729,35.48243
630,630,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666033000,33.79719,35.4824
631,631,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666034000,33.79712,35.48238
632,632,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666035000,33.79704,35.48236
633,633,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666036000,33.79691,35.48234
634,634,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666037000,33.79684,35.48233
635,635,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666038000,33.79673,35.48232
636,636,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666039000,33.79662,35.48232
637,637,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666040000,33.79656,35.48232
638,638,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666041000,33.79651,35.48233
639,639,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666042000,33.79641,35.48234
640,640,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666043000,33.79635,35.48234
641,641,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666045000,33.79623,35.48236
642,642,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666046000,33.79617,35.48237
643,643,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666048000,33.79605,35.48239
644,644,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666049000,33.79591,35.48242
645,645,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666050000,33.79569,35.48244
646,646,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666051000,33.7956,35.48245
647,647,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666052000,33.7956,35.48245
648,648,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666053000,33.79543,35.4825
649,649,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666054000,33.79529,35.48254
650,650,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666055000,33.7951,35.48258
651,651,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666056000,33.7951,35.48258
652,652,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666058000,33.79523,35.4827
653,653,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666059000,33.79524,35.48271
654,654,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666060000,33.79537,35.48284
655,655,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666062000,33.79539,35.48285
656,656,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666063000,33.79557,35.48302
657,657,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666064000,33.79564,35.48307
658,658,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666065000,33.79608,35.48343
659,659,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666067000,33.79657,35.4839
660,660,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666068000,33.79667,35.48399
661,661,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666069000,33.79672,35.48404
662,662,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666071000,33.79726,35.48458
