,device_id,device_name,usage_timeframe,location_latitude,location_longitude
423,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665939000,33.83474,35.49614
424,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665940000,33.83469,35.49619
425,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665942000,33.83469,35.49619
426,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665944000,33.83458,35.49632
427,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665947000,33.83454,35.49636
428,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665948000,33.83447,35.49643
429,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665949000,33.83445,35.49646
430,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665951000,33.8344,35.49651
431,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665952000,33.83433,35.49658
432,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665954000,33.83426,35.49666
433,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665955000,33.83423,35.4967
434,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665959000,33.83423,35.4967
435,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665960000,33.83417,35.49679
436,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665961000,33.83407,35.49692
437,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665963000,33.83399,35.49704
438,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665964000,33.83393,35.49715
439,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665966000,33.83387,35.49728
440,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665968000,33.8337,35.49763
441,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665971000,33.83368,35.49771
442,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665972000,33.8335,35.49804
443,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665973000,33.83348,35.49807
444,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665974000,33.8334,35.49825
445,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665975000,33.83325,35.49858
446,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665976000,33.83316,35.49883
447,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665982000,33.83316,35.49885
448,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665984000,33.83308,35.49904
449,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665985000,33.83308,35.49907
450,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665987000,33.83296,35.49937
451,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665988000,33.83287,35.49959
452,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665993000,33.83287,35.49959
453,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665994000,33.83314,35.49976
454,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665995000,33.83376,35.50008
455,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665996000,33.8341,35.50028
456,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665998000,33.83441,35.50046
